game_id,score,max_tile,steps,duration_sec
162,15896,512,852,9.191566944122314
163,18352,1024,890,11.008047580718994
164,37464,2048,1647,22.889102697372437
165,22080,1024,1043,15.091089725494385
166,29956,2048,1370,21.501927852630615
167,24396,1024,1208,25.586785078048706
168,30660,1024,1541,35.019304275512695
169,7476,256,475,10.385926723480225
170,19280,1024,951,21.019259691238403
171,11432,512,627,12.789974451065063
172,36908,2048,1638,33.84672427177429
173,16416,512,896,17.775251865386963
174,15988,512,865,17.41163992881775
175,4292,128,315,5.863346576690674
176,16676,512,878,18.02062225341797
177,3588,128,277,5.176785707473755
178,36116,1024,1690,34.8290638923645
179,30828,2048,1406,29.161729335784912
180,5236,128,370,7.6392927169799805
181,20472,1024,1020,20.450130701065063
182,23540,1024,1142,23.82488989830017
183,17204,1024,877,17.752463579177856
184,15848,512,869,17.64227557182312
185,17416,512,934,18.697965145111084
186,7888,256,505,10.765477895736694
187,14260,512,767,15.381042957305908
188,25672,1024,1216,24.963303804397583
189,14248,512,761,15.731304168701172
190,9036,256,580,11.845063209533691
191,20648,1024,1086,23.388449668884277
